,Open,High,Low,Close,Adj Close,Volume
2010-06-02 00:00:00,48.120586,48.627438,47.61977,48.512791,36.684128,2579090.0
2010-06-03 00:00:00,49.260998,50.075581,49.248932,49.761814,37.628616,2361691.0
2010-06-04 00:00:00,49.659241,50.47382,48.192993,48.500725,36.675003,2786058.0
2010-06-07 00:00:00,47.728382,49.001541,47.553398,48.542961,36.706947,1997302.0
2010-06-08 00:00:00,48.874828,48.965336,47.674076,48.440384,36.629379,1581778.0
2010-06-09 00:00:00,48.675709,49.610966,48.398148,49.610966,37.514545,1617703.0
2010-06-10 00:00:00,49.502357,51.143585,49.375645,50.672939,38.317581,2385140.0
2010-06-11 00:00:00,50.685005,51.010838,49.979038,50.769482,38.390583,1893076.0
2010-06-14 00:00:00,51.173756,51.855591,51.095314,51.590096,39.011112,2352452.0
2010-06-15 00:00:00,50.896194,51.656467,50.896194,51.384941,38.855984,2013689.0
2010-06-16 00:00:00,51.499588,51.662502,51.077213,51.662502,39.065861,2069298.0
2010-06-17 00:00:00,51.590096,52.000404,51.107384,51.608196,39.024796,2252568.0
2010-06-18 00:00:00,51.590096,51.843521,51.191856,51.324604,38.810349,2865230.0
2010-06-21 00:00:00,51.590096,52.235725,51.487518,52.169353,39.449135,1740825.0
2010-06-22 00:00:00,51.650436,52.410709,51.650436,52.259861,39.517567,1338989.0
2010-06-23 00:00:00,51.915928,52.290031,51.312534,51.584061,39.006546,1390548.0
2010-06-24 00:00:00,51.843521,51.958164,50.781551,50.956532,38.532028,1343965.0
2010-06-25 00:00:00,50.817753,51.276333,50.594498,51.107384,38.646095,1392994.0
2010-06-28 00:00:00,51.288399,52.060741,51.041008,52.060741,39.367008,1011344.0
2010-06-29 00:00:00,51.445282,51.698708,49.798019,49.954903,37.77462,2125333.0
2010-06-30 00:00:00,49.997139,50.449684,49.580799,50.359173,38.080318,1808012.0
2010-07-01 00:00:00,49.496323,49.924732,48.380047,48.687775,36.816456,2204306.0
2010-07-02 00:00:00,48.880863,50.051445,48.579166,49.067913,37.103897,1817964.0
2010-07-05 00:00:00,49.206696,49.260998,48.180927,48.180927,36.433182,1510125.0
2010-07-06 00:00:00,48.319706,50.117817,48.319706,49.38168,37.34116,1743041.0
2010-07-07 00:00:00,49.061878,49.846291,48.440384,49.773884,37.637733,1632821.0
2010-07-08 00:00:00,49.924732,50.50399,49.761814,50.322971,38.052944,1243421.0
2010-07-09 00:00:00,50.600533,51.215992,50.437614,50.89016,38.481838,1300905.0
2010-07-12 00:00:00,50.992737,51.59613,50.944466,51.215992,38.72823,1082344.0
2010-07-13 00:00:00,51.13755,52.151253,51.13755,51.9823,39.307686,1189430.0
2010-07-14 00:00:00,52.036606,52.326237,51.771114,52.253826,39.513008,1314562.0
2010-07-15 00:00:00,52.072811,52.754642,51.801285,52.018505,39.33506,1425492.0
2010-07-16 00:00:00,52.259861,52.85722,50.926365,51.131516,38.664345,2088599.0
2010-07-19 00:00:00,50.781551,51.728874,50.642769,50.775517,38.395142,1178141.0
2010-07-20 00:00:00,50.986702,51.37891,49.804054,50.546227,38.221764,1285886.0
2010-07-21 00:00:00,50.884125,52.01247,50.884125,51.161686,38.687157,1572174.0
2010-07-22 00:00:00,50.817753,52.483116,50.479855,52.362438,39.595139,1379399.0
2010-07-23 00:00:00,52.326237,53.110645,52.078842,52.965832,40.051403,1473394.0
2010-07-26 00:00:00,53.158916,53.177017,52.332268,52.983932,40.065094,938290.0
2010-07-27 00:00:00,52.827053,53.394241,52.501221,52.833084,39.951031,1218501.0
2010-07-28 00:00:00,52.85722,53.098579,52.090912,52.531387,39.722885,887642.0
2010-07-29 00:00:00,52.555527,53.352001,51.837486,51.952133,39.284874,1389149.0
2010-07-30 00:00:00,51.78318,52.47105,51.264263,52.115047,39.408062,1316230.0
2010-08-02 00:00:00,52.386574,53.931259,50.805683,53.901093,40.758625,2137885.0
2010-08-03 00:00:00,53.358036,53.653702,52.627934,52.89946,40.001221,1403801.0
2010-08-04 00:00:00,52.736542,53.665768,52.404678,53.261494,40.274982,1279724.0
2010-08-05 00:00:00,53.195122,53.683868,53.164951,53.225292,40.247608,936408.0
2010-08-06 00:00:00,53.177017,53.816616,52.507252,52.736542,39.878025,1165494.0
2010-08-09 00:00:00,53.098579,53.460613,52.85722,53.12875,40.174599,1023049.0
2010-08-10 00:00:00,52.85722,53.002037,51.746979,52.302101,39.549511,1275193.0
2010-08-11 00:00:00,51.897827,52.01247,51.113415,51.246162,38.751038,1561604.0
2010-08-12 00:00:00,50.859989,51.813351,50.859989,51.469418,38.919853,1186084.0
2010-08-13 00:00:00,51.946098,52.042641,50.522091,50.775517,38.395142,1540357.0
2010-08-16 00:00:00,50.841888,51.191856,50.425549,50.872059,38.468151,817682.0
2010-08-17 00:00:00,50.968601,51.885757,50.968601,51.855591,39.211872,1067680.0
2010-08-18 00:00:00,51.602165,51.837486,51.131516,51.547859,38.979179,727762.0
2010-08-19 00:00:00,51.728874,51.964199,50.322971,50.413479,38.12138,1248602.0
2010-08-20 00:00:00,50.208324,50.715176,49.695442,49.695442,37.578423,1624551.0
2010-08-23 00:00:00,49.810085,49.942833,49.35754,49.460117,37.400475,1536312.0
2010-08-24 00:00:00,49.188591,49.273067,48.440384,49.007572,37.058273,1580127.0
2010-08-25 00:00:00,48.681744,49.043777,48.271435,48.518826,36.688694,1344452.0
2010-08-26 00:00:00,48.874828,49.508389,48.669674,49.182556,37.19059,1489477.0
2010-08-27 00:00:00,48.9412,49.846291,48.687775,49.737679,37.610363,1268097.0
2010-08-30 00:00:00,49.864391,49.894562,49.15239,49.279102,37.263596,521214.0
2010-08-31 00:00:00,48.72398,49.514423,48.542961,49.514423,37.441536,1683271.0
2010-09-01 00:00:00,49.713543,51.397011,49.260998,51.397011,38.865105,2028973.0
2010-09-02 00:00:00,50.938431,51.662502,50.685005,51.354774,38.833172,1188835.0
2010-09-03 00:00:00,51.541824,52.296066,51.324604,51.789215,39.161678,1127036.0
2010-09-06 00:00:00,52.05471,52.422779,52.02454,52.422779,39.640762,910960.0
2010-09-07 00:00:00,52.048676,52.253826,51.79525,52.22366,39.490192,1038187.0
2010-09-08 00:00:00,52.072811,52.790848,51.831451,52.603794,39.777645,1000295.0
2010-09-09 00:00:00,52.374508,53.189087,52.247795,53.152885,40.192848,1224303.0
2010-09-10 00:00:00,52.88739,53.870922,52.88739,53.76231,40.653687,1461503.0
2010-09-13 00:00:00,53.870922,54.275196,53.671803,54.064007,40.881821,1247561.0
2010-09-14 00:00:00,53.768345,54.558788,53.768345,54.432076,41.160141,1280603.0
2010-09-15 00:00:00,54.184685,54.395874,53.653702,53.931259,40.781441,1195219.0
2010-09-16 00:00:00,53.587326,54.166584,53.406307,53.822651,40.699314,1074994.0
2010-09-17 00:00:00,54.293297,54.872555,53.780411,54.178654,40.968513,2880433.0
2010-09-20 00:00:00,54.160549,54.824284,54.160549,54.824284,41.456718,1311974.0
2010-09-21 00:00:00,54.6674,55.451813,54.570858,54.938927,41.543411,1546756.0
2010-09-22 00:00:00,54.776012,54.908756,53.949364,54.238991,41.01413,1403281.0
2010-09-23 00:00:00,54.63723,54.830315,53.062374,53.840752,40.713001,1487607.0
2010-09-24 00:00:00,53.569225,55.258724,53.56319,55.198387,41.739613,1296004.0
2010-09-27 00:00:00,55.270794,55.331131,54.788078,54.86652,41.488659,759733.0
2010-09-28 00:00:00,54.594994,55.150112,54.112278,55.011333,41.59816,1406249.0
2010-09-29 00:00:00,55.09581,55.403538,54.335533,54.498451,41.210339,1402170.0
2010-09-30 00:00:00,54.009701,54.993233,53.780411,53.997635,40.831631,1477997.0
2010-10-01 00:00:00,53.955395,54.703606,53.370106,53.53302,40.480297,1590489.0
2010-10-04 00:00:00,53.54509,53.605427,52.905495,53.219257,40.243042,1207211.0
2010-10-05 00:00:00,53.237358,54.570858,53.213223,54.389839,41.128201,1146412.0
2010-10-06 00:00:00,54.552753,55.270794,54.389839,55.270794,41.794361,1408233.0
2010-10-07 00:00:00,55.186317,55.264759,54.510517,54.938927,41.543411,1084495.0
2010-10-08 00:00:00,54.914791,55.705235,54.788078,55.584557,42.031628,1465549.0
2010-10-11 00:00:00,55.475948,55.675068,55.09581,55.174252,41.721359,1080887.0
2010-10-12 00:00:00,54.788078,54.920826,53.919193,54.87859,41.497795,1355408.0
2010-10-13 00:00:00,55.210453,56.658596,55.101845,56.296562,42.570023,1654775.0
2010-10-14 00:00:00,56.381035,57.231819,56.206051,56.718937,42.8894,1415271.0
2010-10-15 00:00:00,57.002529,57.068905,56.145714,56.815479,42.96241,1323311.0
2010-10-18 00:00:00,56.356899,57.09304,56.18795,56.924091,43.04454,951984.0
2010-10-19 00:00:00,56.936157,57.09304,56.242256,56.531883,42.747967,880996.0
2010-10-20 00:00:00,56.314663,57.225784,56.151749,57.117176,43.190548,946295.0
2010-10-21 00:00:00,56.827545,58.281723,56.688766,58.124844,43.952522,1410740.0
2010-10-22 00:00:00,57.805042,58.227417,57.581787,57.913654,43.792828,828299.0
2010-10-25 00:00:00,58.227417,58.486877,57.805042,58.064503,43.906895,839171.0
2010-10-26 00:00:00,58.070538,58.076569,56.525848,57.449043,43.441502,1922702.0
2010-10-27 00:00:00,57.141312,57.274059,56.375004,56.38707,42.638458,2156243.0
2010-10-28 00:00:00,56.712902,56.84565,55.777641,56.218121,42.5107,1367859.0
2010-10-29 00:00:00,56.212086,56.296562,55.51215,56.079342,42.405766,1539076.0
2010-11-01 00:00:00,56.236221,56.712902,56.025036,56.562054,42.770782,978133.0
2010-11-02 00:00:00,56.423275,57.298195,56.20002,56.960293,43.071918,1389837.0
2010-11-03 00:00:00,56.960293,57.249924,56.139679,56.308628,42.579147,1132328.0
2010-11-04 00:00:00,56.308628,57.835213,56.296562,57.503345,43.482555,1850444.0
2010-11-05 00:00:00,57.503345,58.426537,57.298195,57.973991,43.838448,1575911.0
2010-11-08 00:00:00,57.829178,57.92572,57.382668,57.563686,43.528187,775314.0
2010-11-09 00:00:00,57.32233,57.762806,57.32233,57.467144,43.455185,941078.0
2010-11-10 00:00:00,57.207684,57.461109,56.344833,56.658596,42.843777,1504106.0
2010-11-11 00:00:00,56.670666,57.189583,56.543953,56.652561,42.839218,854464.0
2010-11-12 00:00:00,55.910389,56.302593,55.590591,55.765575,42.168503,2048109.0
2010-11-15 00:00:00,55.51215,56.815479,55.379402,56.429306,42.670399,1194458.0
2010-11-16 00:00:00,56.115543,56.145714,54.824284,54.848419,41.474972,1798393.0
2010-11-17 00:00:00,54.613094,55.331131,54.546722,55.150112,41.703102,1486432.0
2010-11-18 00:00:00,55.475948,56.393105,55.210453,56.169849,42.474205,1755847.0
2010-11-19 00:00:00,56.18795,56.332764,55.656963,56.031067,42.369263,1517984.0
2010-11-22 00:00:00,56.218121,56.785309,55.656963,55.759541,42.163944,1585475.0
2010-11-23 00:00:00,55.409573,55.693169,54.739807,54.739807,41.392845,1809944.0
2010-11-24 00:00:00,54.920826,55.560421,54.776012,55.216488,41.753296,1473374.0
2010-11-25 00:00:00,55.150112,56.151749,54.969097,55.982796,42.332764,1072670.0
2010-11-26 00:00:00,55.51215,55.783676,55.017368,55.705235,42.122864,1145636.0
2010-11-29 00:00:00,55.976765,56.308628,54.305363,54.305363,41.064331,1972054.0
2010-11-30 00:00:00,54.166584,54.981163,54.009701,54.426044,41.155586,1923149.0
2010-12-01 00:00:00,54.697571,55.367336,54.697571,55.023403,41.607288,1731543.0
2010-12-02 00:00:00,55.439743,55.451813,54.347603,55.325096,41.835423,1940480.0
2010-12-03 00:00:00,55.234589,56.145714,55.113911,55.699203,42.118313,1680258.0
2010-12-06 00:00:00,55.638863,56.169849,55.638863,55.862118,42.241501,1336246.0
2010-12-07 00:00:00,56.073307,57.099075,55.934525,56.556019,42.766216,1827225.0
2010-12-08 00:00:00,56.290527,57.883484,56.115543,57.563686,43.528187,2244872.0
2010-12-09 00:00:00,57.92572,57.955891,56.905987,57.286125,43.318298,1798872.0
2010-12-10 00:00:00,57.485245,58.124844,57.334396,57.346466,43.363934,1483424.0
2010-12-13 00:00:00,57.678329,58.305859,57.575752,57.853313,43.747196,1736873.0
2010-12-14 00:00:00,57.744705,58.269657,57.744705,58.269657,44.062023,1356336.0
2010-12-15 00:00:00,58.046402,58.607555,57.883484,58.3843,44.148712,1408945.0
2010-12-16 00:00:00,58.281723,58.981659,58.191216,58.963558,44.586739,1430053.0
2010-12-17 00:00:00,59.102337,59.367832,58.601521,59.017864,44.6278,1962367.0
2010-12-20 00:00:00,58.643761,59.50058,58.637726,58.80064,44.463543,1154269.0
2010-12-21 00:00:00,58.710133,59.826408,58.710133,59.729866,45.166206,1378889.0
2010-12-22 00:00:00,59.410069,59.603153,59.07217,59.07217,44.668865,908925.0
2010-12-23 00:00:00,59.132507,59.192848,57.93779,58.348099,44.121342,1226494.0
2010-12-27 00:00:00,58.106739,58.257587,57.0508,57.829178,43.728947,704325.0
2010-12-28 00:00:00,57.92572,58.161045,57.599892,57.605923,43.560127,505166.0
2010-12-29 00:00:00,57.684364,58.818745,57.684364,58.81271,44.47266,882260.0
2010-12-30 00:00:00,58.782539,58.897186,57.533516,57.744705,43.66507,785869.0
2011-01-03 00:00:00,57.768841,58.257587,57.47921,57.961926,43.829323,907503.0
2011-01-04 00:00:00,58.082603,58.239487,57.696434,57.805042,43.710697,1184538.0
2011-01-05 00:00:00,57.587822,57.73867,56.652561,57.32233,43.345676,1427141.0
2011-01-06 00:00:00,57.32233,57.605923,56.049171,56.290527,42.565453,1511723.0
2011-01-07 00:00:00,56.115543,56.622395,55.717304,55.723339,42.136566,1396023.0
2011-01-10 00:00:00,55.723339,55.783676,54.788078,54.89669,41.511475,1754075.0
2011-01-11 00:00:00,55.210453,56.109509,55.059605,56.109509,42.42857,1743586.0
2011-01-12 00:00:00,56.290527,57.467144,56.242256,57.310261,43.336559,1871278.0
2011-01-13 00:00:00,57.243889,57.551617,56.562054,57.195618,43.249866,1773941.0
2011-01-14 00:00:00,56.84565,57.099075,56.338799,56.936157,43.053665,1474987.0
2011-01-17 00:00:00,57.165447,57.29216,56.308628,56.598255,42.798153,834139.0
2011-01-18 00:00:00,56.60429,56.984428,56.326733,56.887886,43.017166,965412.0
2011-01-19 00:00:00,56.815479,57.268024,56.507748,56.700832,42.875713,1260772.0
2011-01-20 00:00:00,56.821514,56.996498,55.904354,56.109509,42.42857,1489621.0
2011-01-21 00:00:00,56.212086,57.123211,56.000896,56.912022,43.035419,2546834.0
2011-01-24 00:00:00,56.839615,57.020634,55.300964,55.632828,42.068119,1987829.0
2011-01-25 00:00:00,55.874187,56.525848,55.52422,55.753506,42.15937,1549494.0
2011-01-26 00:00:00,56.151749,56.960293,56.000896,56.543953,42.757088,1130879.0
2011-01-27 00:00:00,56.568089,56.724972,56.145714,56.151749,42.460518,1099625.0
2011-01-28 00:00:00,56.121578,56.236221,55.101845,55.101845,41.666599,1414658.0
2011-01-31 00:00:00,55.144081,55.50008,54.588959,55.047539,41.625534,1316001.0
2011-02-01 00:00:00,55.457844,56.954258,55.379402,56.483612,42.71146,1933222.0
2011-02-02 00:00:00,56.767208,57.008564,56.344833,56.598255,42.798153,1173164.0
2011-02-03 00:00:00,56.356899,56.592224,55.825912,56.181915,42.483326,1149978.0
2011-02-04 00:00:00,56.302593,56.990463,56.139679,56.447411,42.684097,1070002.0
2011-02-07 00:00:00,56.688766,56.84565,56.236221,56.556019,42.766216,1134197.0
2011-02-08 00:00:00,56.682732,56.706867,55.77161,56.133644,42.446823,1343035.0
2011-02-09 00:00:00,56.41724,57.26199,56.266392,56.706867,42.880283,1730262.0
2011-02-10 00:00:00,56.507748,56.779274,56.151749,56.658596,42.843777,1109089.0
2011-02-11 00:00:00,56.718937,57.056835,56.145714,56.664631,42.848347,1109363.0
2011-02-14 00:00:00,56.930122,58.094673,56.821514,58.034332,43.884079,1617569.0
2011-02-15 00:00:00,58.372234,58.523083,57.129242,57.702469,43.633137,1485874.0
2011-02-16 00:00:00,57.593857,57.73867,56.718937,56.839615,42.980667,1660978.0
2011-02-17 00:00:00,57.020634,57.09304,56.393105,56.809444,42.957848,1034544.0
2011-02-18 00:00:00,57.020634,57.50938,56.761173,57.50938,43.487125,1635062.0
2011-02-21 00:00:00,57.328362,57.563686,56.586189,56.815479,42.96241,974794.0
2011-02-22 00:00:00,56.41724,56.537918,55.819881,56.079342,42.405766,1479636.0
2011-02-23 00:00:00,55.898323,56.012966,55.035469,55.089775,41.657478,1199225.0
2011-02-24 00:00:00,54.999268,55.819881,54.800144,55.439743,41.922112,1441975.0
2011-02-25 00:00:00,55.813847,56.18795,55.319065,55.904354,42.273441,985386.0
2011-02-28 00:00:00,55.934525,56.936157,55.687134,56.60429,42.802719,1219782.0
2011-03-01 00:00:00,56.724972,57.189583,56.115543,56.284492,42.56089,1206721.0
2011-03-02 00:00:00,55.952625,56.320698,55.391472,56.049171,42.382954,1278715.0
2011-03-03 00:00:00,56.381035,56.948223,56.133644,56.694801,42.871159,1231749.0
2011-03-04 00:00:00,56.694801,57.545586,56.429306,56.743073,42.907658,1401065.0
2011-03-07 00:00:00,56.507748,57.171482,56.139679,56.193985,42.492455,1123397.0
2011-03-08 00:00:00,56.338799,56.64653,55.74144,56.64653,42.834656,1551769.0
2011-03-09 00:00:00,56.549988,57.32233,56.471546,56.869785,43.003475,1464037.0
2011-03-10 00:00:00,56.423275,56.83358,55.880219,56.224155,42.51527,1487967.0
2011-03-11 00:00:00,55.373371,55.825912,55.210453,55.331131,41.839989,1515973.0
2011-03-14 00:00:00,55.089775,55.475948,54.413975,54.588959,41.278774,1885308.0
2011-03-15 00:00:00,54.00367,54.00367,51.927998,52.573627,39.754829,3916287.0
2011-03-16 00:00:00,52.827053,52.85722,51.59613,51.710773,39.102364,2821832.0
2011-03-17 00:00:00,51.891792,53.291664,51.469418,53.291664,40.297798,3018528.0
2011-03-18 00:00:00,53.77438,54.782043,53.581291,53.943329,40.790562,3908295.0
2011-03-21 00:00:00,54.884621,55.222523,54.594994,55.09581,41.662041,1607393.0
2011-03-22 00:00:00,55.222523,55.451813,54.757908,54.908756,41.520603,1529089.0
2011-03-23 00:00:00,54.673435,55.355267,54.619129,55.355267,41.858238,1018876.0
2011-03-24 00:00:00,55.355267,56.266392,55.047539,56.097443,42.419449,1293072.0
2011-03-25 00:00:00,56.043137,56.163815,55.530251,55.904354,42.273441,1055628.0
2011-03-28 00:00:00,55.693169,56.218121,55.602657,55.922459,42.287132,803678.0
2011-03-29 00:00:00,55.693169,56.562054,55.530251,56.495682,42.720589,1203071.0
2011-03-30 00:00:00,56.676701,57.014599,56.622395,56.80341,42.953289,1087112.0
2011-03-31 00:00:00,56.676701,57.07494,56.574123,56.574123,42.779903,1212510.0
2011-04-01 00:00:00,56.899956,57.593857,56.779274,57.418873,43.418686,1400148.0
2011-04-04 00:00:00,57.503345,57.92572,57.201649,57.780907,43.692444,1066058.0
2011-04-05 00:00:00,57.563686,57.913654,57.443008,57.732635,43.655941,1045124.0
2011-04-06 00:00:00,57.678329,58.245522,57.624023,57.859348,43.751762,1048527.0
2011-04-07 00:00:00,57.889519,58.130875,57.370602,57.412838,43.414124,1309146.0
2011-04-08 00:00:00,57.654194,58.076569,57.50938,57.998131,43.856705,868525.0
2011-04-11 00:00:00,57.805042,58.016232,57.436974,57.696434,43.628567,857595.0
2011-04-12 00:00:00,57.32233,57.358532,56.664631,56.724972,42.893978,1584135.0
2011-04-13 00:00:00,56.869785,57.49128,56.86375,57.316296,43.341114,964696.0
2011-04-14 00:00:00,56.966328,57.298195,56.743073,57.183548,43.240738,993365.0
2011-04-15 00:00:00,57.201649,57.624023,57.080971,57.358532,43.373051,1607856.0
2011-04-18 00:00:00,57.219753,57.412838,56.091408,56.38707,42.638458,1680435.0
2011-04-19 00:00:00,56.477577,56.912022,56.000896,56.495682,42.720589,1009441.0
2011-04-20 00:00:00,56.984428,58.396366,56.936157,58.396366,44.157841,1251181.0
2011-04-21 00:00:00,58.649792,59.319561,58.541183,59.07217,44.668865,1252596.0
2011-04-26 00:00:00,59.048035,59.404034,58.80064,59.367832,44.892429,1129936.0
2011-04-27 00:00:00,59.410069,59.880714,59.186813,59.814342,45.230072,1322113.0
2011-04-28 00:00:00,60.116039,60.490143,59.68763,59.772102,45.198139,1313759.0
2011-04-29 00:00:00,59.579018,60.33326,59.572987,60.266888,45.572281,862242.0
2011-05-02 00:00:00,60.640991,60.731499,60.339294,60.339294,45.627029,714953.0
2011-05-03 00:00:00,60.369465,60.429802,59.603153,60.097939,45.444527,1292035.0
2011-05-04 00:00:00,59.554882,59.965191,58.209316,58.492912,44.230846,2021906.0
2011-05-05 00:00:00,58.414471,59.204914,58.414471,58.818745,44.477226,1219977.0
2011-05-06 00:00:00,58.776505,59.766071,58.263622,59.766071,45.193577,1485388.0
2011-05-09 00:00:00,59.482475,60.037598,59.120441,59.120441,44.705364,1782989.0
2011-05-10 00:00:00,59.132507,60.12207,59.120441,59.892784,45.289394,1542212.0
2011-05-11 00:00:00,58.740303,58.909252,58.028297,58.058468,44.96693,1976338.0
2011-05-12 00:00:00,57.630058,57.726601,56.821514,57.28009,44.364071,1597083.0
2011-05-13 00:00:00,57.684364,58.305859,57.014599,57.189583,44.293968,1399973.0
2011-05-16 00:00:00,56.905987,57.225784,56.549988,57.087006,44.21452,1247979.0
2011-05-17 00:00:00,56.839615,57.020634,56.000896,56.091408,43.44342,1578468.0
2011-05-18 00:00:00,56.41724,57.213718,56.41724,56.779274,43.976181,1277500.0
2011-05-19 00:00:00,57.141312,57.907619,57.080971,57.358532,44.424816,1340733.0
2011-05-20 00:00:00,57.400768,58.233452,57.056835,57.171482,44.279949,1719393.0
2011-05-23 00:00:00,56.700832,56.839615,55.946594,56.17588,43.508842,1524616.0
2011-05-24 00:00:00,56.507748,57.443008,56.224155,56.821514,44.008892,1362276.0
2011-05-25 00:00:00,56.507748,56.80341,56.061237,56.682732,43.901405,1458558.0
2011-05-26 00:00:00,56.779274,56.990463,55.97073,56.236221,43.55558,1438623.0
2011-05-27 00:00:00,56.779274,57.237854,56.525848,56.779274,43.976181,1273394.0
2011-05-30 00:00:00,56.737038,57.340431,56.688766,56.851681,44.032261,517551.0
2011-05-31 00:00:00,57.32233,58.245522,57.316296,58.245522,45.111809,1804822.0
2011-06-01 00:00:00,58.299828,58.402401,57.388702,57.473179,44.513615,1224984.0
2011-06-02 00:00:00,57.020634,57.020634,56.169849,56.169849,43.504181,1108728.0
2011-06-03 00:00:00,56.399139,56.658596,55.584557,56.151749,43.490154,1424487.0
2011-06-06 00:00:00,56.151749,56.580154,55.904354,56.296562,43.602314,968201.0
2011-06-07 00:00:00,56.314663,56.954258,56.019001,56.628426,43.859348,1389031.0
2011-06-08 00:00:00,56.375004,56.471546,55.54232,55.813847,43.228443,1295301.0
2011-06-09 00:00:00,55.632828,56.912022,55.530251,56.718937,43.929447,1172620.0
2011-06-10 00:00:00,56.628426,56.869785,55.554386,55.886253,43.284519,1422078.0
2011-06-13 00:00:00,55.976765,56.429306,55.711269,56.109509,43.457436,690684.0
2011-06-14 00:00:00,56.41724,57.141312,56.375004,56.972363,44.125729,1156009.0
2011-06-15 00:00:00,56.80341,56.936157,55.825912,55.982796,43.359299,1245243.0
2011-06-16 00:00:00,55.518185,55.904354,55.132011,55.868153,43.270508,1806446.0
2011-06-17 00:00:00,55.602657,56.773239,55.065639,56.477577,43.742512,2621041.0
2011-06-20 00:00:00,55.693169,56.272427,55.554386,56.212086,43.536884,1049230.0
2011-06-21 00:00:00,56.495682,57.358532,56.399139,57.358532,44.424816,1149252.0
2011-06-22 00:00:00,57.26199,58.130875,56.984428,57.865383,44.817379,1530317.0
2011-06-23 00:00:00,57.394737,57.605923,56.212086,56.537918,43.789246,1443024.0
2011-06-24 00:00:00,57.056835,57.853313,56.562054,56.664631,43.887386,1397033.0
2011-06-27 00:00:00,56.507748,57.527485,56.356899,57.346466,44.415474,1213814.0
2011-06-28 00:00:00,57.412838,58.372234,57.388702,57.913654,44.854771,1409612.0
2011-06-29 00:00:00,58.227417,58.951488,58.16708,58.903217,45.621197,1425142.0
2011-06-30 00:00:00,58.909252,59.639359,58.818745,59.639359,46.191345,1384040.0
2011-07-01 00:00:00,59.603153,60.031563,59.373863,59.754002,46.280136,1205948.0
2011-07-04 00:00:00,59.699696,59.953121,59.572987,59.597118,46.15863,936931.0
2011-07-05 00:00:00,59.404034,59.808308,59.060101,59.096306,45.770744,1078577.0
2011-07-06 00:00:00,59.331627,59.536781,58.891151,59.126472,45.794117,1427360.0
2011-07-07 00:00:00,59.434204,59.91692,59.22905,59.633324,46.186668,1368120.0
2011-07-08 00:00:00,59.7178,60.200512,59.084236,59.114407,45.784767,1183562.0
2011-07-11 00:00:00,58.625656,59.048035,57.666264,57.980026,44.906178,1557659.0
2011-07-12 00:00:00,57.080971,57.617992,56.115543,57.617992,44.625774,2085738.0
2011-07-13 00:00:00,57.255955,57.998131,56.948223,57.907619,44.850101,1551619.0
2011-07-14 00:00:00,57.382668,57.786942,57.32233,57.346466,44.415474,941219.0
2011-07-15 00:00:00,57.06287,57.328362,56.779274,57.0508,44.186485,1510238.0
2011-07-18 00:00:00,56.706867,56.869785,56.151749,56.477577,43.742512,1255531.0
2011-07-19 00:00:00,56.308628,56.712902,55.813847,56.453442,43.72382,1685956.0
2011-07-20 00:00:00,56.869785,57.135277,56.459476,56.881851,44.055626,1301692.0
2011-07-21 00:00:00,57.020634,58.094673,56.435341,57.919689,44.859444,1603648.0
2011-07-22 00:00:00,58.336029,58.402401,57.805042,58.203281,45.079086,964671.0
2011-07-25 00:00:00,57.92572,59.24715,57.835213,58.987694,45.686626,1317658.0
2011-07-26 00:00:00,59.132507,59.385933,58.215351,58.529114,45.331451,799774.0
2011-07-27 00:00:00,58.450672,58.589455,57.545586,57.889519,44.836071,1254618.0
2011-07-28 00:00:00,57.382668,57.443008,56.718937,57.189583,44.293968,1405623.0
2011-07-29 00:00:00,56.743073,58.076569,56.718937,57.895554,44.840748,1825636.0
2011-08-01 00:00:00,58.293793,59.67556,57.334396,57.334396,44.406132,2299451.0
2011-08-02 00:00:00,57.111141,57.436974,56.507748,56.718937,43.929447,1886089.0
2011-08-03 00:00:00,56.224155,57.068905,55.934525,56.592224,43.831306,1751536.0
2011-08-04 00:00:00,57.111141,57.249924,54.365704,54.498451,42.20966,2955311.0
2011-08-05 00:00:00,53.581291,54.987198,52.89946,53.189087,41.195534,3783043.0
2011-08-08 00:00:00,52.416744,53.653702,51.891792,51.946098,40.232834,3036812.0
2011-08-09 00:00:00,52.205559,53.484749,49.846291,52.911526,40.980572,4735542.0
2011-08-10 00:00:00,53.623531,53.943329,50.685005,50.896194,39.419674,3978440.0
2011-08-11 00:00:00,52.422779,52.694305,48.814487,52.060741,40.321621,4205138.0
2011-08-12 00:00:00,52.072811,52.89946,50.576397,52.760677,40.863731,2697936.0
2011-08-15 00:00:00,53.358036,53.744209,52.851189,52.905495,40.975891,1212082.0
2011-08-16 00:00:00,52.67017,52.977901,51.650436,52.905495,40.975891,1234571.0
2011-08-17 00:00:00,52.639999,53.581291,52.127117,53.152885,41.1675,1350582.0
2011-08-18 00:00:00,52.434845,52.85722,51.041008,51.867657,40.172077,2876710.0
2011-08-19 00:00:00,51.541824,51.716808,49.888527,50.600533,39.190678,3275789.0
2011-08-22 00:00:00,49.960934,51.318569,49.810085,50.582432,39.176655,1381565.0
2011-08-23 00:00:00,51.047043,52.754642,51.028942,52.02454,40.293591,2005663.0
2011-08-24 00:00:00,52.555527,54.064007,52.115047,53.261494,41.251614,1996281.0
2011-08-25 00:00:00,53.701969,54.19072,51.771114,52.416744,40.597351,1638293.0
